Car_ID,Speed_Km_h
1.0,1.8148556631216062
16.0,1.4889111257925514
31.0,1.3071668549699245
17.0,1.5849663573328052
166.0,1.785603962271976
600.0,1.1337429175580394
612.0,1.2627458622383936
359.0,1.978302301945787
496.0,1.2772686878617583
734.0,1.917501205526388
516.0,0.9728418997733507
259.0,1.321226595743415
956.0,1.60665141055736
1003.0,2.094194648124407
1320.0,1.4228715240063614
1570.0,1.2460729151024903
1590.0,0.8454082331432243
1298.0,1.503205922941153
